company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_3518,alive,2005,1.932,2.916,0.006,-2.013,0,-2.074,0,6.9251,0.903,1.959,0,-2.019,-2.013,0.707,-40.542,0.903,2.156,2.916
C_3518,alive,2006,0.619,2.908,0.006,-1.746,0,-1.865,0,5.9821,1.162,0.651,0,-1.752,-1.746,0.616,-42.406,1.162,2.516,2.908
C_3518,alive,2007,0.142,2.263,0.005,-1.217,0,-1.438,0,9.4439,1.046,0.175,0,-1.222,-1.217,1.458,-43.844,1.046,3.221,2.263
C_3518,alive,2008,0.109,4.309,0.017,-2.805,0,-3.781,0,44.3863,1.504,1.035,0,-2.822,-2.805,3.378,-47.626,1.504,5.382,4.309
C_3518,alive,2009,12.366,5.41,0.035,-3.485,0.038,-5.145,0,142.4156,1.925,13.433,0,-3.52,-3.485,1.162,-52.77,1.925,2.386,5.41
C_3518,alive,2010,35.573,12.603,0.929,-8.923,0.045,-11.185,0.668,373.0007,3.68,53.273,0,-9.852,-8.923,2.48,-63.058,3.68,3.847,12.603
C_3518,alive,2011,24.955,20.678,2.364,-16.323,0.051,-16.515,0.883,284.8992,4.355,45.83,0,-18.687,-16.323,3.147,-80.593,4.355,4.372,20.678
C_3518,alive,2012,7.179,26.083,2.833,-22.168,0.055,-21.426,1.305,155.0626,3.915,29.749,0,-25.001,-22.168,4.391,-101.955,3.915,5.455,26.083
C_3518,alive,2013,7.95,39.008,3.953,-34.574,0.179,-43.883,0.998,204.1704,4.434,57.73,0,-38.527,-34.574,6.958,-145.715,4.434,15.468,39.008
C_3518,alive,2014,32.405,47.515,8.411,-42.272,0.266,-36.412,1.42,291.7904,5.243,74.901,0.031,-50.683,-42.272,7.129,-182.004,5.243,12.178,47.515
C_3518,alive,2015,47.237,66.511,6.334,-59.475,0.001,-46.991,1.645,370.7261,7.036,94.66,0.57,-65.809,-59.475,12.462,-229.418,7.036,18.213,66.511
C_3518,alive,2016,25.649,60.133,4.757,-54.21,0,33.572,1.157,371.0214,5.923,142.572,1.462,-58.967,-54.21,8.85,-197.059,5.923,12.064,60.133
C_3518,alive,2017,42.623,0.168,3.296,-37.36,0,-19.976,3.046,272.7619,3.458,173.241,0.15,-40.656,3.29,6.879,-215.846,3.458,8.978,40.818
C_3518,alive,2018,36.358,0.302,3.273,-37.722,0,-45.99,3.719,116.0752,4.988,101.66,0.104,-40.995,4.686,6.812,-260.43,4.988,9.414,42.71
C_3519,alive,1999,16.834,62.994,3.062,4.511,8.027,-13.572,7.287,3.4689,76.514,43.338,27.943,1.449,13.52,13.477,-27.766,76.514,42.892,72.003
C_3519,alive,2000,14.572,52.82,2.359,6.956,6.81,1.07,6.442,3.9378,67.543,37.654,22.498,4.597,14.723,12.239,-26.696,67.543,36.138,60.587
C_3519,alive,2001,14.613,48.831,2.212,7.427,6.693,3.639,6.285,6.4538,64.084,36.374,18.578,5.215,15.253,12.21,-23.057,64.084,31.219,56.657
C_3519,alive,2002,13.92,49.291,2.24,6.783,7.317,1.753,5.432,7.0588,63.803,34.544,14.917,4.543,14.512,11.357,-21.304,63.803,27.636,57.02
C_3519,alive,2003,14.11,52.15,2.079,7.455,7.144,2.745,4.988,11.8487,67.378,34.26,13.339,5.376,15.228,8.721,-18.776,67.378,24.824,59.923
C_3520,alive,1999,94.723,60.539,3.948,30.824,8.979,15.119,39.763,770.0363,156.92,175.596,2.768,26.876,96.381,22.764,22.599,156.92,39.446,126.096
C_3520,alive,2001,105.955,91.779,5.74,64.363,21.663,30.411,44.059,309.3957,279.661,224.392,0.631,58.623,187.882,28.8,75.744,279.661,50.809,215.298
C_3520,alive,2002,126.02,120.694,6.25,70.803,18.85,25.632,61.168,374.1087,356.185,250.969,0.598,64.553,235.491,31.889,98.288,356.185,54.294,285.382
C_3520,alive,2003,185.034,148.791,8.071,82.919,18.745,37.932,66.358,714.89,419.694,319.168,0.601,74.848,270.903,34.038,122.325,419.694,60.34,336.775
C_3520,alive,2004,195.289,172.74,11.058,90.443,29.758,32.434,64.076,886.8662,451.467,365.742,3.103,79.385,278.727,32.182,138.385,451.467,64.717,361.024
C_3520,alive,2005,168.473,216.465,15.402,77.685,34.467,60.398,110.675,976.4404,491.515,429.317,190.315,62.283,275.05,47.611,16.453,491.515,270.166,413.83
C_3520,alive,2006,180.087,366.975,24.347,88.325,37.554,33.672,117.309,961.5683,675.487,477.446,238.711,63.978,308.512,62.227,11.112,675.487,315.53,587.162
C_3521,alive,1999,16.965,11.382,1.55,-0.967,8.399,-2.895,1.601,10.1328,24.312,28.02,6.294,-2.517,12.93,6.024,-18,24.312,12.318,25.279
C_3522,alive,2007,36.465,50.421,3.112,8.564,11.483,5.625,14.09,84.8863,70.281,85.121,0,5.452,19.86,24.086,30.516,70.281,24.108,61.717
C_3522,alive,2008,41.336,61.148,4.046,11.027,15.839,5.066,16.713,44.727,85.506,101.918,0,6.981,24.358,28.966,41.874,85.506,29.008,74.479
C_3522,alive,2009,41.703,67.461,4.759,15.826,14.933,9.129,15.086,93.9267,98.386,100.936,0,11.067,30.925,18.68,50.944,98.386,18.722,82.56
C_3522,alive,2010,55.611,76.712,5.121,19.307,15.945,13.09,19.24,115.4438,115.031,118.976,0,14.186,38.319,13.036,65.619,115.031,13.079,95.724
C_3522,alive,2011,79.188,103.56,5.485,19.811,25.41,11.536,26.005,76.5238,149.896,149.919,0,14.326,46.336,24.197,83.022,149.896,24.243,130.085
C_3523,alive,1999,110.837,97.847,10.24,9.74,42.361,-3.998,43.649,147.2749,196.212,216.311,105.568,-0.5,98.365,40.346,62.032,196.212,145.914,186.472
C_3523,alive,2000,64.49,80.939,13.104,-1.831,34.046,-106.637,20.386,2.6921,171.487,97.094,0.045,-14.935,90.548,133.369,-44.726,171.487,133.414,173.318
C_3524,failed,1999,109.604,275.723,7.031,29.13,55.323,16.149,1.146,131.2289,382.631,180.338,7.944,22.099,106.908,48.506,41.483,382.631,62.581,353.501
C_3524,failed,2000,106.336,313.951,9.202,14.287,59.002,4.22,2.573,92.883,419.712,191.63,6.616,5.085,105.761,56.769,45.703,419.712,69.834,405.425
C_3524,failed,2001,99.374,315.126,10.975,11.615,61.793,0.43,1.455,93.0882,427.04,197.282,12.394,0.64,111.914,56.651,46.133,427.04,75.478,415.425
C_3524,failed,2002,89.365,331.244,12.381,-4.779,61.569,-23.077,2.994,36.4823,431.964,179.309,9.725,-17.16,100.72,63.724,23.056,431.964,80.314,436.743
C_3524,failed,2003,72.134,300.971,12.796,-5.993,49.054,-19.07,1.789,36.9998,396.265,155.695,6.972,-18.789,95.294,53.687,3.986,396.265,75.675,402.258
C_3524,failed,2004,70.656,300.608,14.315,1.333,49.503,-10.48,1.504,63.1684,399.25,155.208,4.368,-12.982,98.642,54.32,-6.494,399.25,85.159,397.917
C_3524,failed,2005,115.219,313.926,13.386,25.002,62.801,28.251,3.899,206.6211,438.738,197.496,1.877,11.616,124.812,68.668,21.757,438.738,94.333,413.736
C_3524,failed,2006,122.834,332.631,12.02,27.036,70.738,12.602,3.813,181.2888,462.134,205.572,1.06,15.016,129.503,60.561,34.359,462.134,86.179,435.098
C_3525,alive,1999,142.311,483.933,12.903,226.815,29.227,114.201,94.553,2371.408,793.86,247.205,291.354,213.912,309.927,169.564,-52.214,793.86,462.789,567.045
C_3525,alive,2000,167.659,519.251,11.302,234.503,27.88,125.699,114.554,1690.5822,835.342,325.717,325.49,223.201,316.091,171.05,73.503,835.342,498.221,600.839
C_3525,alive,2001,183.547,531.043,13.772,227.244,27.9,117.859,136.054,1912.7228,847.455,363.025,252.383,213.472,316.412,173.067,191.262,847.455,428.709,620.211
C_3525,alive,2002,241.976,526.127,12.708,231.482,21.049,95.254,114.577,1530.2129,852.296,386.079,257.28,218.774,326.169,161.794,286.569,852.296,419.366,620.814
C_3525,alive,2003,456.623,605.264,14.873,191.011,20.992,103.708,210.078,1528.3132,916.52,692.754,259.819,176.138,311.256,349.175,392.488,916.52,616.695,725.509
C_3525,alive,2004,501.183,732.851,15.518,178.067,27.616,100.747,267.397,1792.2319,1044.069,737.965,273.703,162.549,311.218,315.395,495.316,1044.069,597.459,866.002
C_3525,alive,2005,450.916,820.957,15.973,174.33,25.235,95.396,273.863,1384.6041,1131.043,697.683,259.896,158.357,310.086,323.451,588.316,1131.043,594.158,956.713
C_3525,alive,2006,542.492,775.214,14.93,136.619,25.834,51.282,343.036,692.868,1043.491,801.426,259.931,121.689,268.277,362.22,642.943,1043.491,633.852,906.872
C_3525,alive,2007,710.252,1659.589,62.507,240.667,43.591,58.002,522.043,560.3602,2242.171,2190.453,1279.64,178.16,582.582,541.396,688.002,2242.171,1970.562,2001.504
C_3525,alive,2008,703.101,1795.749,69.368,200.332,48.173,-207.491,495.258,63.4313,2381.907,1853.181,1111.712,130.964,586.158,575.608,466.453,2381.907,1847.767,2181.575
C_3525,alive,2009,648.778,1638.428,67.848,255.605,40.472,66.768,441.414,890.3941,2244.248,1744.022,1004.875,187.757,605.82,512.805,518.462,2244.248,1646.161,1988.643
C_3525,alive,2010,786.531,1675.784,61.446,286.464,41.987,385.405,459.952,1629.2107,2333.512,1845.658,699.169,225.018,657.728,489.273,911.435,2333.512,1316.774,2047.048
C_3525,alive,2011,629.066,1614.753,60.708,298.685,41.12,113.43,448.32,814.3328,2235.959,1644.447,587.56,237.977,621.206,487.762,1024.341,2235.959,1194.913,1937.274
C_3525,alive,2012,601.452,1562.29,57.955,288.537,43.253,118.985,426.899,999.4133,2162.084,1589.035,565.061,230.582,599.794,450.882,1132.114,2162.084,1115.472,1873.547
C_3526,failed,1999,69.369,510.567,30.97,37.131,11.44,5.401,0.836,266.3983,585.755,533.533,0,6.161,75.188,49.154,246.08,585.755,49.154,548.624
C_3526,failed,2000,47.148,483.627,28.574,49.764,12.704,16.13,0.23,233.6565,575.863,488.923,0,21.19,92.236,48.864,248.564,575.863,51.14,526.099
C_3526,failed,2001,103.687,491.633,27.753,44.466,12.466,13.256,0.856,356.6615,598.017,515.029,0,16.713,106.384,55.403,248.217,598.017,60.59,553.551
C_3526,failed,2002,87.071,483.481,25.579,85.254,12.39,39.209,0.79,406.0433,615.715,473.313,0,59.675,132.234,42.496,229.641,615.715,53.554,530.461
C_3526,failed,2003,121.065,486.981,20.817,59.6,12.955,18.666,0,489.3151,591.401,488.495,0,38.783,104.42,49.121,246.707,591.401,67.396,531.801
C_3526,failed,2004,113.074,553.983,22.95,67.915,12.765,31.213,0,573.16,669.527,498.292,0,44.965,115.544,73.752,256.669,669.527,105.511,601.612
C_3526,failed,2005,110.571,565.488,22.425,55.732,12.859,30.961,0,491.8216,669.355,517.813,0,33.307,103.867,69.916,272,669.355,105.472,613.623
C_3527,alive,2010,3.027,1.906,0.255,-7.067,0.494,-11.048,0.402,31.3625,11.478,6.227,0.121,-7.322,9.572,5.131,-37.693,11.478,22.402,18.545
C_3527,alive,2011,10.276,5.917,0.215,3.917,2.125,-50.792,0.942,148.191,38.919,12.499,0,3.702,33.002,13.38,-88.513,38.919,33.307,35.002
C_3527,alive,2012,38.828,18.052,0.521,21.978,11.353,12.469,0.333,311.7924,126.183,44.528,0,21.457,108.131,16.028,-76.982,126.183,16.245,104.205
C_3527,alive,2013,45.941,31.845,1.659,18.795,10.524,7.608,3.939,271.6442,208.178,55.484,0,17.136,176.333,20.566,-76.589,208.178,21.539,189.383
C_3527,alive,2014,39.973,33.194,2.118,21.566,8.826,11.383,5.998,147.1291,213.968,53.999,25.073,19.448,180.774,22.702,-111.356,213.968,50.009,192.402
C_3527,alive,2015,30.475,30.01,2.285,14.184,9.248,6.987,3.21,51.7656,190.336,40.879,9.631,11.899,160.326,25.86,-114.346,190.336,37.554,176.152
C_3527,alive,2016,42.409,33.932,1.895,15.309,25.116,6.019,1.552,190.7808,206.54,50.259,7.409,13.414,172.608,28.55,-108.033,206.54,38.128,191.231
C_3527,alive,2017,35.546,33.456,1.643,10.294,16.575,1.608,2.247,61.6246,199.489,45.249,5.44,8.651,166.033,23.355,-107.086,199.489,30.722,189.195
C_3527,alive,2018,38.938,33.985,1.325,13.631,13.627,5.761,2.518,89.645,203.204,51.142,3.412,12.306,169.219,23.805,-102.717,203.204,29.195,189.573
C_3528,alive,1999,99.289,183.353,34.186,106.526,4.987,26.711,45.658,355.55,289.879,681.686,312.118,72.34,106.526,64.897,65.88,289.879,426.43,183.353
C_3529,alive,1999,19.648,36.984,10.74,10.647,3.249,-4.618,0.589,46.0525,56.774,89.409,76.448,-0.093,19.79,8.288,3.315,56.774,84.736,46.127
C_3529,alive,2000,9.045,38.482,12.066,11.856,2.587,-5.998,0.765,22.3178,59.176,74.616,69.755,-0.21,20.694,4.629,-1.139,59.176,74.384,47.32
C_3529,alive,2001,7.14,40.997,9.805,10.073,2.629,-5.494,0.721,22.672,60.345,63.14,61.965,0.268,19.348,5.041,-6.831,60.345,67.006,50.272
C_3529,alive,2002,13.074,47.089,9.977,14.163,2.616,-2.573,1.593,41.3395,71.029,66.724,66.125,4.186,23.94,6.865,-9.419,71.029,72.99,56.866
C_3529,alive,2003,6.818,46.272,10.562,16.493,1.718,-1.4,2.118,42.2952,72.316,65.73,84.566,5.931,26.044,5.923,-10.694,72.316,90.489,55.823
C_3529,alive,2004,8.085,50.266,9.881,15.384,2.403,-2.357,2.476,58.2984,76.261,79.5,98.33,5.503,25.995,7.685,-13.051,76.261,106.127,60.877
C_3529,alive,2005,8.908,51.908,12.556,14.081,2.261,-7.24,2.034,48.783,78.718,90.047,114.795,1.525,26.81,6.378,-20.274,78.718,121.315,64.637
C_3529,alive,2006,9.239,55.766,13.934,18.511,2.18,-4.708,2.119,86.1175,87.154,82.128,107.228,4.577,31.388,9.924,-24.995,87.154,117.263,68.643
C_3529,alive,2007,8.459,59.025,13.756,17.91,2.561,-4.878,1.617,145.314,90.376,74.437,106.826,4.154,31.351,10.289,-29.471,90.376,117.182,72.466
C_3529,alive,2008,8.733,62.488,13.784,18.021,2.778,-4.227,1.678,108.44,94.711,72.033,113.892,4.237,32.223,9.005,-34.189,94.711,122.908,76.69
C_3529,alive,2009,9.758,67.855,13.408,21.242,3.084,-0.695,1.583,101.8125,103.803,71.498,115.802,7.834,35.948,10.177,-34.51,103.803,125.996,82.561
C_3529,alive,2010,10.01,65.704,12.56,20.203,3.443,-0.9,1.742,66.64,100.056,73.845,118.782,7.643,34.352,10.073,-36.215,100.056,128.93,79.853
C_3529,alive,2011,16.337,70.223,12.63,16.06,3.934,-5.855,7.357,72.585,103.796,89.728,129.687,3.43,33.573,10.422,-42.142,103.796,140.23,87.736
C_3529,alive,2012,13.884,76.39,13.521,17.925,5.142,-6.143,2.196,65.6,111.874,113.211,139.286,4.404,35.484,16.057,-48.225,111.874,155.503,93.949
C_3529,alive,2013,13.033,85.848,16.525,20.878,4.344,-9.399,2.617,67.0275,124.995,118.437,141.44,4.353,39.147,12.485,-57.826,124.995,156.218,104.117
C_3529,alive,2014,13.756,91.427,17.207,22.665,5.046,-7.129,2.844,46.3069,132.921,114.739,144.595,5.458,41.494,13.296,-65.18,132.921,160.147,110.256
C_3529,alive,2015,15.817,95.331,16.878,24.113,5.371,-6.244,2.995,41.7279,138.328,112.624,148.253,7.235,42.997,13.815,-71.839,138.328,164.972,114.215
C_3530,failed,1999,12.562,4.219,0.375,5.201,0.552,3.369,1.983,64.0219,12.767,23.838,0,4.826,8.548,1.358,4.126,12.767,1.472,7.566
C_3530,failed,2000,14.72,5.082,0.752,8.266,0.729,-6.028,1.299,198.9795,17.49,31.714,0,7.514,12.408,5.993,-1.902,17.49,5.993,9.224
C_3530,failed,2001,58.475,5.495,1.367,0.149,0.609,-1.985,2.092,91.9752,19.343,72.681,0,-1.218,13.848,2.808,-3.797,19.343,2.808,19.194
C_3530,failed,2002,43.703,6.874,0.707,-1.57,0.596,-5.244,3.422,91.635,20.78,69.135,0,-2.277,13.906,4.234,-9.131,20.78,4.234,22.35
C_3530,failed,2003,38.756,6.039,0.905,-9.973,0.692,-9.44,2.663,73.6902,14.683,62.532,0,-10.878,8.644,6.786,-18.571,14.683,6.786,24.656
C_3530,failed,2004,25.444,14.818,2.172,-12.178,4.871,-36.307,7.132,82.944,24.737,80.539,0,-14.35,9.919,15.162,-54.877,24.737,15.162,36.915
C_3530,failed,2005,13.669,18.985,3.371,-12.411,3.731,-55.513,5.521,43.22,32.224,22.333,0,-15.782,13.239,11.532,-110.39,32.224,11.532,44.635
C_3530,failed,2006,19.321,18.193,1.535,-14.609,4.202,-17.13,4.711,30.2161,28.988,27.198,0,-16.144,10.795,10.01,-127.52,28.988,10.01,43.597
C_3530,failed,2007,5.175,10.19,0.528,-9.482,1.546,-20.998,2.296,16.4671,15.317,6.176,0,-10.01,5.127,9.088,-148.518,15.317,9.088,24.799
C_3530,failed,2008,8.092,8.768,0.56,-12.718,0.796,-10.945,4.656,4.63,13.927,9.636,0.988,-13.278,5.159,5.26,-158.871,13.927,6.817,26.645
C_3531,alive,1999,10.914,1.135,0.626,-5.23,1.081,-5.467,4.343,154.7053,9.398,13.124,0,-5.856,8.263,3.823,-115.027,9.398,3.823,14.628
C_3531,alive,2000,34.371,2.584,0.529,-2.667,2.02,-1.717,8.621,128.836,15.357,36.167,4,-3.196,12.773,4.09,-116.738,15.357,8.09,18.024
C_3531,alive,2001,30.652,2.186,0.556,-9.577,4.059,-6.232,8.792,97.422,13.831,32.096,5.6,-10.133,11.645,3.722,-122.939,13.831,9.322,23.408
C_3531,alive,2002,36.154,2.956,0.531,-9.457,3.431,-10.037,9.276,117.3579,17.772,37.111,5.6,-9.988,14.816,7.038,-132.936,17.772,13.757,27.229
C_3531,alive,2003,81.351,5.451,0.185,-5.014,5.778,-5.275,10.142,301.6015,32.538,83.822,5.6,-5.199,27.087,8.401,-138.114,32.538,15.572,37.552
C_3531,alive,2004,67.235,4.392,0.185,-13.966,4.179,-13.278,10.421,165.3086,24.396,69.709,1.6,-14.151,20.004,11.808,-151.53,24.396,14.586,38.362
C_3531,alive,2005,57.119,4.672,0.203,-8.438,3.272,-7.713,10.165,106.4346,28.334,59.515,0,-8.641,23.662,8.452,-159.228,28.334,8.452,36.772
C_3531,alive,2006,60.741,6.662,0.227,-8.697,3.232,0.727,13.729,148.1232,32.662,62.584,0,-8.924,26,7.882,-158.476,32.662,7.95,41.359
C_3531,alive,2007,56.459,6.487,0.248,-11.048,5.579,-9.948,13.031,95.0113,37.058,58.659,0,-11.296,30.571,11.059,-168.42,37.058,11.4,48.106
C_3531,alive,2008,48.016,9.505,0.322,-8.112,6.056,-8.348,12.359,34.2028,54.113,51.905,0,-8.434,44.608,10.223,-176.847,54.113,11.002,62.225
C_3531,alive,2009,64.465,11.66,0.3,12.894,10.149,11.945,21.394,110.0179,72.411,66.9,0,12.594,60.751,8.528,-164.883,72.411,9.507,59.517
C_3531,alive,2010,95.948,12.391,0.3,22.694,7.078,21.081,30.939,200.686,85.112,97.807,2.5,22.394,72.721,12.129,-143.757,85.112,15.619,62.418
C_3531,alive,2011,121.071,19.676,2.802,32.55,8.813,28.464,42.226,248.1636,133.641,200.326,0,29.748,113.965,25.284,-116.513,133.641,49.868,101.091
C_3531,alive,2012,137.329,21.396,3.245,38.061,10.424,9.62,38.109,234.8206,156.269,174.071,0,34.816,134.873,30.812,-131.419,156.269,31.049,118.208
C_3531,alive,2013,143.411,16.808,0.86,14.47,15.238,10.964,40.008,263.9549,127.058,180.227,0,13.61,110.25,33.588,-131.784,127.058,33.632,112.588
C_3531,alive,2014,140.197,22.15,0.852,26.836,10.703,25.208,40.268,437.5532,134.79,181.831,0,25.984,112.64,26.443,-131.884,134.79,26.557,107.954
C_3531,alive,2015,168.521,21.417,0.931,41.668,10.976,29.463,39.363,455.7128,157.257,216.619,0,40.737,135.84,36.82,-116.424,157.257,36.907,115.589
C_3531,alive,2016,195.733,21.913,0.985,34.22,16.587,30.729,41.51,553.3596,160.096,241.898,0,33.235,138.183,26.441,-89.285,160.096,26.533,125.876
C_3532,alive,1999,1979,2494,224,802,0,762,402,121098.34,4777,5348,348,578,2283,1725,319,4777,2315,3975
C_3532,alive,2000,4428,3228,304,1717,0,1232,532,122050.2776,6886,10673,1630,1413,3658,2395,1824,6886,4512,5169
C_3532,alive,2001,10251,18841,8936,9304,1791,-4934,6054,142177.32,37224,208504,22792,368,18383,12976,-3189,37224,52886,27920
C_3532,alive,2002,11155,21988,3059,9057,1896,-98696,5667,58638.22,40961,115450,27354,5998,18973,13395,-102362,40961,57585,31904
C_3532,alive,2003,12268,20785,3140,8918,1390,2639,4908,81606.238,39565,121783,24958,5778,18780,15518,-99586,39565,60344,30647
C_3532,alive,2004,14639,21868,3207,9974,1737,3364,5512,89250.215,42089,123339,22203,6767,20221,14624,-95527,42089,57054,32115
C_3532,alive,2005,13463,22375,3268,10799,1806,2921,6411,79965.888,43652,122476,20238,7531,21277,12608,-93294,43652,54031,32853
C_3532,alive,2006,10851,22201,3579,11456,1913,6552,6151,84558.672,44224,131669,35233,7877,22023,12780,-92602,44224,67241,32768
C_3532,alive,2007,12451,23688,4412,13141,2105,4387,7296,59320.43,46482,133830,37304,8729,22794,12193,-88430,46482,70972,33341
C_3532,alive,2008,16602,23483,4590,13338,1989,-13402,6195,36095.28,46984,113896,37916,8748,23501,13976,-101456,46984,68189,33646
C_3532,alive,2009,13007,13759,998,5903,1779,2468,5111,33714.98,25785,65730,15357,4905,12026,8765,-97728,25785,32004,19882
C_3532,alive,2010,13138,14349,938,6377,1920,2578,6413,35354.83,26888,66524,16523,5439,12539,8643,-95189,26888,33579,20511
C_3532,alive,2011,13432,15658,922,6899,1890,2886,6922,35200.36,28974,67801,19501,5977,13316,8922,-92523,28974,37847,22075
C_3532,alive,2012,13288,15290,892,7137,2060,3019,7385,44577.56,28729,68304,19122,6245,13439,9829,-89640,28729,38426,21592
C_3532,alive,2013,12844,15595,886,7731,2028,3691,7868,62399.4,29795,67994,20099,6845,14200,8383,-85893,29795,38090,22064
C_3532,alive,2014,13180,15344,733,6905,1700,3827,7720,71069.44,27359,63259,21376,6172,12015,9204,-82378,27359,38783,20454
C_3532,alive,2015,12513,15662,681,7664,1753,3833,7411,51412.65,28118,63848,23594,6983,12456,8002,-78827,28118,40200,20454
C_3532,alive,2016,13485,15895,669,8387,2062,3926,8699,74521.16,29318,65966,22392,7718,13423,9703,-74965,29318,41600,20931
C_3532,alive,2017,15219,17139,694,8979,2401,5247,9401,71346.6,31271,69209,18294,8285,14132,14077,-69645,31271,40798,22292
C_3533,alive,1999,119.61,220.832,57.132,225.628,3.612,100.74,110.599,1875.5184,581.786,716.824,159,168.496,360.954,49.431,467.825,581.786,229.924,356.158
C_3533,alive,2000,136.252,271.743,67.455,272.505,3.882,116.868,122.048,3042.4584,702.484,877.595,204.024,205.05,430.741,51.777,584.693,702.484,292.347,429.979
C_3533,alive,2001,161.232,306.791,75.818,326.195,2.857,134.944,143.84,3086.8656,812.442,1071.064,125.775,250.377,505.651,162.015,719.637,812.442,331.358,486.247
C_3533,alive,2002,153.651,360.249,64.963,384.773,2.987,190.428,144.556,3345.3328,960.904,1198.601,155.525,319.81,600.655,110.665,910.065,960.904,341.565,576.131
C_3533,alive,2003,187.09,424.999,76.594,465.491,2.503,232.111,162.311,2978.281,1147.356,1431.66,320.817,388.897,722.357,147.157,1142.176,1147.356,582.663,681.865
C_3533,alive,2004,377.855,448.845,88.152,543.639,2.354,273.428,141.997,4317.9713,1268.531,1721.064,275,455.487,819.686,132.415,1415.604,1268.531,554.035,724.892
C_3533,alive,2005,198.681,548.68,94.942,447.109,4.613,213.696,144.13,4028.3054,1266.627,1666.873,275.436,352.167,717.947,93.811,1629.3,1266.627,528.997,819.518
C_3533,alive,2006,242.279,648.063,101.966,448.962,8.354,212.981,184.007,3597.5122,1409.795,1775.31,275,346.996,761.732,189.464,723.473,1409.795,664.733,960.833
C_3533,alive,2007,366.211,754.9,116.28,499.428,8.971,226.077,202.317,2608.661,1595.99,1928.364,550.163,383.148,841.09,438.474,276.609,1595.99,1194.576,1096.562
C_3533,alive,2008,287.122,796.518,117.527,516.207,9.468,237.205,179.66,2003.4035,1664.58,1940.54,550.013,398.68,868.062,167.742,478.665,1664.58,971.022,1148.373
C_3533,alive,2009,284.95,821.05,118.12,375.581,13.617,136.096,162.867,2426.8465,1550.477,1877.194,482.104,257.461,729.427,163.467,268.282,1550.477,975.279,1174.896
C_3533,alive,2010,443.298,853.298,116.783,450.964,13.276,181.574,195.444,2582.9241,1669.205,2047.831,494.271,334.181,815.907,174.75,314.798,1669.205,1050.082,1218.241
C_3533,alive,2011,342.194,1007.467,125.504,453.615,17.916,177.311,259.702,2237.4642,1847.52,2117.66,256.778,328.111,840.053,566.643,177.964,1847.52,1231.746,1393.905
C_3534,alive,1999,39.449,131.935,18.592,34.428,0.302,8.642,32.159,72.9619,166.363,182.04,64.453,15.836,34.428,28.277,58.841,166.363,111.932,131.935
C_3534,alive,2000,41.739,193.997,26.793,32.588,0.383,0.094,33.873,50.7265,226.585,189.919,65.66,5.795,32.588,30.357,58.935,226.585,119.938,193.997
C_3534,alive,2001,34.414,219.537,26.418,32.904,0.474,1.087,28.893,101.3313,252.441,182.411,56.451,6.486,32.904,31.77,60.022,252.441,111.238,219.537
C_3534,alive,2002,35.387,236.657,27.81,37.116,0.479,2.602,27.449,65.7083,273.773,188.851,49.452,9.306,37.116,38.263,62.624,273.773,114.759,236.657
C_3534,alive,2003,45.541,257.945,30.611,40.718,0.425,3.355,35.81,92.294,298.663,222.549,74.3,10.107,40.718,42.962,65.947,298.663,145.053,257.945
C_3534,alive,2004,56.659,310.475,35.871,52.63,0.447,7.432,45.979,158.695,363.105,288.154,115.114,16.759,52.63,56.148,73.419,363.105,202.626,310.475
C_3534,alive,2005,60.791,365.46,41.89,74.243,0.638,15.568,51.211,332.4316,439.703,308.079,67.589,32.353,74.243,53.616,88.979,439.703,158.246,365.46
C_3534,alive,2006,63.804,393.016,46.739,72.602,0.93,12.441,45.684,180.4502,465.618,339.494,67.817,25.863,72.602,66.588,101.42,465.618,179.936,393.016
C_3534,alive,2007,65.807,420.411,49.093,61.698,1.172,0.14,46.75,161.1148,482.109,332.938,70.212,12.605,61.698,66.701,101.56,482.109,189.747,420.411
C_3534,alive,2008,51.038,472.573,50.919,63.047,1.541,3.14,38.858,143.5677,535.62,332.268,79.364,12.128,63.047,52.538,104.647,535.62,185.495,472.573
C_3534,alive,2009,59.817,342.53,50.152,39.838,1.541,-7.177,48.586,131.4725,382.368,330.7,39.116,-10.314,39.838,93.365,97.462,382.368,190.154,342.53
C_3534,alive,2010,65.674,410.635,49.754,49.526,2.08,-3.308,47.983,138.8621,460.161,327.385,79.75,-0.228,49.526,54.919,94.204,460.161,189.677,410.635
C_3534,alive,2011,74.897,486.409,49.263,32.999,1.831,-10.777,56.941,80.7321,519.408,336.191,98.927,-16.264,32.999,60.152,83.438,519.408,209.219,486.409
C_3534,alive,2012,85.527,492.293,45.058,20.135,1.79,-17.671,66.58,35.9939,512.428,331.494,122.53,-24.923,20.135,59.318,65.767,512.428,222.064,492.293
C_3534,alive,2013,88.435,514.403,44.947,40.602,1.425,-9.11,68.145,140.8245,555.005,314.946,108.843,-4.345,40.602,59.243,56.657,555.005,214.408,514.403
C_3534,alive,2014,107.454,542.511,43.83,59.966,1.863,6.033,76.825,299.1372,602.477,321.848,93.464,16.136,59.966,66.112,61.082,602.477,216.5,542.511
C_3534,alive,2015,78.267,452.188,37.48,55.746,0.748,11.069,64.577,168.567,507.934,286.456,89.245,18.266,55.746,56.205,65.871,507.934,192.679,452.188
